Date,Flight No.,"Type of
Flight","EU ETS
Annex I
exceptions",Aircraft Type,Reg No.,"Country of
dep.",Departure,"Airport of
dep.
(ICAO code)","Airport of
dep.
(IATA code)","Airport of dep
geog. boundaries","Country of
arrival",Arrival,"Airport of
arrival
(ICAO code)","Airport of
arrival
(IATA code)","Airport of arrival
geog. boundaries","Great circle
distance [km]","Payload
distance [km]",Block,"Remaining fuel
from previous
block on  [kg]","Fuel
uplift [kg]",Block Fuel [kg],Density [kg/L],"Fuel at
block-on [kg]",Fuel consumption [kg],PAX,"PAX
infant","PAX
child","PAX
male","PAX
female","Gross weight
of baggage [kg]","Gross weight
of freight [kg]",Payload [kg],kmT,emission CO2 [t CO2],emission ETS [t C02],emission Corsia [t C02]
01-28-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:55,1980,1620,3600,No,1280,2320,0,0,0,0,,0,0,0,0,7.3312,7.3312,7.3312
01-28-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:24,1280,2420,3700,No,1880,1820,0,0,0,0,,0,0,0,0,5.7512,5.7512,5.7512
01-29-2026,HFA701,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:55,1880,1310,3190,No,1210,1980,0,0,0,0,,0,0,0,0,6.2568,6.2568,6.2568
01-29-2026,HFA702,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:21,1210,2090,3300,No,1990,1310,0,0,0,0,,0,0,0,0,4.1396,4.1396,4.1396
01-30-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:52,1990,1910,3900,No,1320,2580,0,0,0,0,,0,0,0,0,8.1528,8.1528,8.1528
01-30-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:23,1320,2580,3900,No,2140,1760,0,0,0,0,,0,0,0,0,5.5616,5.5616,5.5616
02-01-2026,HFA803,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:54,2140,0,2140,No,1650,490,0,0,0,0,,0,0,0,0,1.5484,1.5484,1.5484
02-01-2026,HFA804,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:59,1650,750,2400,No,1870,530,0,0,0,0,,0,0,0,0,1.6748,1.6748,1.6748
02-02-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:47,1870,1630,3500,No,1080,2420,0,0,0,0,,0,0,0,0,7.6472,7.6472,7.6472
02-02-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1559,0,4:22,1080,2620,3700,No,1200,2500,0,0,0,0,,0,0,0,0,7.9,7.9,7.9
02-02-2026,HFA952A,SCD,Both airfields outside EU,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,90,91,0:41,1200,0,1200,No,920,280,0,0,0,0,,0,0,0,0,0.8848,0.8848,0.8848
02-03-2026,HFA703,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,3:02,920,2280,3200,No,1060,2140,0,0,0,0,,0,0,0,0,6.7624,6.7624,6.7624
02-03-2026,HFA704,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:16,1060,2440,3500,No,2250,1250,0,0,0,0,,0,0,0,0,3.95,3.95,3.95
02-04-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:48,2250,1150,3400,No,1100,2300,0,0,0,0,,0,0,0,0,7.268,7.268,7.268
02-04-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:30,1100,2900,4000,No,1980,2020,0,0,0,0,,0,0,0,0,6.3832,6.3832,6.3832
02-05-2026,HFA703,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:52,1980,1220,3200,No,1360,1840,0,0,0,0,,0,0,0,0,5.8144,5.8144,5.8144
02-05-2026,HFA704,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:25,1360,2240,3600,No,2180,1420,0,0,0,0,,0,0,0,0,4.4872,4.4872,4.4872
02-06-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:44,2180,1420,3600,No,1050,2550,0,0,0,0,,0,0,0,0,8.058,8.058,8.058
02-06-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:24,1050,2950,4000,No,2130,1870,0,0,0,0,,0,0,0,0,5.9092,5.9092,5.9092
02-08-2026,HFA703,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,3:21,2130,1070,3200,No,920,2280,0,0,0,0,,0,0,0,0,7.2048,7.2048,7.2048
02-08-2026,HFA704,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:23,920,2180,3100,No,1540,1560,0,0,0,0,,0,0,0,0,4.9296,4.9296,4.9296
02-09-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:58,1540,1960,3500,No,1140,2360,0,0,0,0,,0,0,0,0,7.4576,7.4576,7.4576
02-09-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:31,1140,2160,3300,No,1440,1860,0,0,0,0,,0,0,0,0,5.8776,5.8776,5.8776
02-10-2026,HFA703,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:57,1440,1660,3100,No,1170,1930,0,0,0,0,,0,0,0,0,6.0988,6.0988,6.0988
02-10-2026,HFA704,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:34,1170,2530,3700,No,2330,1370,0,0,0,0,,0,0,0,0,4.3292,4.3292,4.3292
02-11-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:40,2330,1370,3700,No,1190,2510,0,0,0,0,,0,0,0,0,7.9316,7.9316,7.9316
02-11-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:08,1190,2810,4000,No,2270,1730,0,0,0,0,,0,0,0,0,5.4668,5.4668,5.4668
02-12-2026,HFA703,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:55,2270,830,3100,No,1110,1990,0,0,0,0,,0,0,0,0,6.2884,6.2884,6.2884
02-12-2026,HFA704,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:28,1110,2290,3400,No,2040,1360,0,0,0,0,,0,0,0,0,4.2976,4.2976,4.2976
02-13-2026,HFA701,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:54,2040,1260,3300,No,1530,1770,0,0,0,0,,0,0,0,0,5.5932,5.5932,5.5932
02-13-2026,HFA702,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:28,1530,2170,3700,No,2050,1650,0,0,0,0,,0,0,0,0,5.214,5.214,5.214
02-15-2026,HFA851,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Paphos International (Pafos),LCPH,PFO,EU,318,0,1:06,2050,-30,2020,No,1390,630,0,0,0,0,,0,0,0,0,1.9908,1.9908,1.9908
02-15-2026,HFA852,SCD,,AT76,4X-IHD,CYP,Paphos International (Pafos),LCPH,PFO,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,318,0,1:05,1390,910,2300,No,1730,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-15-2026,HFA703,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:53,1730,1270,3000,No,1110,1890,0,0,0,0,,0,0,0,0,5.9724,5.9724,5.9724
02-15-2026,HFA704,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:45,1110,2490,3600,No,2070,1530,0,0,0,0,,0,0,0,0,4.8348,4.8348,4.8348
02-16-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:41,2070,1030,3100,No,960,2140,0,0,0,0,,0,0,0,0,6.7624,6.7624,6.7624
02-16-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:44,960,2940,3900,No,1580,2320,0,0,0,0,,0,0,0,0,7.3312,7.3312,7.3312
02-17-2026,HFA703,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,3:06,1580,1720,3300,No,1420,1880,0,0,0,0,,0,0,0,0,5.9408,5.9408,5.9408
02-17-2026,HFA704,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:41,1420,1980,3400,No,1890,1510,0,0,0,0,,0,0,0,0,4.7716,4.7716,4.7716
02-18-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,4:05,1890,2210,4100,No,1440,2660,0,0,0,0,,0,0,0,0,8.4056,8.4056,8.4056
02-18-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:14,1440,2360,3800,No,2140,1660,0,0,0,0,,0,0,0,0,5.2456,5.2456,5.2456
02-19-2026,HFA701,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:59,2140,560,2700,No,690,2010,0,0,0,0,,0,0,0,0,6.3516,6.3516,6.3516
02-19-2026,HFA702,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:29,690,2310,3000,No,1560,1440,0,0,0,0,,0,0,0,0,4.5504,4.5504,4.5504
02-19-2026,HFA805,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:53,1560,0,1560,No,990,570,0,0,0,0,,0,0,0,0,1.8012,1.8012,1.8012
02-19-2026,HFA806,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:54,990,1110,2100,No,1610,490,0,0,0,0,,0,0,0,0,1.5484,1.5484,1.5484
02-20-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:44,1610,1990,3600,No,1190,2410,0,0,0,0,,0,0,0,0,7.6156,7.6156,7.6156
02-20-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:50,1190,2810,4000,No,1910,2090,0,0,0,0,,0,0,0,0,6.6044,6.6044,6.6044
02-21-2026,HFA703,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,3:01,1910,1090,3000,No,1150,1850,0,0,0,0,,0,0,0,0,5.846,5.846,5.846
02-21-2026,HFA704,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:44,1150,1650,2800,No,1300,1500,0,0,0,0,,0,0,0,0,4.74,4.74,4.74
02-22-2026,HFA701,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,2:51,1300,1700,3000,No,1080,1920,0,0,0,0,,0,0,0,0,6.0672,6.0672,6.0672
02-22-2026,HFA702,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:37,1080,1920,3000,No,1450,1550,0,0,0,0,,0,0,0,0,4.898,4.898,4.898
02-22-2026,HFA805,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:52,1450,-10,1440,No,910,530,0,0,0,0,,0,0,0,0,1.6748,1.6748,1.6748
02-22-2026,HFA806,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:59,910,1090,2000,No,1470,530,0,0,0,0,,0,0,0,0,1.6748,1.6748,1.6748
02-22-2026,HFA807,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,0,0:54,1470,0,1470,No,910,560,0,0,0,0,,0,0,0,0,1.7696,1.7696,1.7696
02-22-2026,HFA808,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,264,0,0:56,910,1290,2200,No,1740,460,0,0,0,0,,0,0,0,0,1.4536,1.4536,1.4536
02-23-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:40,1740,1860,3600,No,1420,2180,0,0,0,0,,0,0,0,0,6.8888,6.8888,6.8888
02-23-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:33,1420,1980,3400,No,1390,2010,0,0,0,0,,0,0,0,0,6.3516,6.3516,6.3516
02-24-2026,HFA703,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,3:07,1390,1710,3100,No,1120,1980,0,0,0,0,,0,0,0,0,6.2568,6.2568,6.2568
02-24-2026,HFA704,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:29,1120,2080,3200,No,1740,1460,0,0,0,0,,0,0,0,0,4.6136,4.6136,4.6136
02-25-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:57,1740,2060,3800,No,980,2820,0,0,0,0,,0,0,0,0,8.9112,8.9112,8.9112
02-25-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:03,980,2520,3500,No,1860,1640,0,0,0,0,,0,0,0,0,5.1824,5.1824,5.1824
02-26-2026,HFA851,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Paphos International (Pafos),LCPH,PFO,EU,318,0,1:07,1860,0,1860,No,1060,800,0,0,0,0,,0,0,0,0,2.528,2.528,2.528
02-26-2026,HFA852,SCD,,AT76,4X-IHD,CYP,Paphos International (Pafos),LCPH,PFO,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,318,0,0:58,1060,1650,2710,No,2170,540,0,0,0,0,,0,0,0,0,1.7064,1.7064,1.7064
02-26-2026,HFA703,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1157,0,3:11,2170,1330,3500,No,1350,2150,0,0,0,0,,0,0,0,0,6.794,6.794,6.794
02-26-2026,HFA704,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1157,0,2:26,1350,1850,3200,No,1830,1370,0,0,0,0,,0,0,0,0,4.3292,4.3292,4.3292
02-27-2026,HFA951,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,BGR,Sofia International,LBSF,SOF,EU,1499,0,3:59,1830,2170,4000,No,1150,2850,0,0,0,0,,0,0,0,0,9.006,9.006,9.006
02-27-2026,HFA952,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,1499,0,3:19,1150,2250,3400,No,1740,1660,0,0,0,0,,0,0,0,0,5.2456,5.2456,5.2456
02-28-2026,HFA401,SCD,,AT76,4X-IHD,ISR,Haifa/U Michaeli,LLHA,HFA,NEU,CYP,Larnaka International,LCLK,LCA,EU,264,265,0:52,1740,20,1760,No,1200,560,0,0,0,0,,0,0,0,0,1.7696,1.7696,1.7696
03-06-2026,HFA112A,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,BGR,Sofia International,LBSF,SOF,EU,1240,1239,3:15,1200,2100,3300,No,1130,2170,0,0,0,0,,0,0,0,0,6.8572,6.8572,6.8572
03-06-2026,HFA112,SCD,,AT76,4X-IHD,BGR,Sofia International,LBSF,SOF,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1559,1559,3:45,1130,2270,3400,No,1460,1940,0,0,0,0,,0,0,0,0,6.1304,6.1304,6.1304
03-06-2026,HFA111,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,339,1:14,1460,140,1600,No,830,770,0,0,0,0,,0,0,0,0,2.4332,2.4332,2.4332
03-07-2026,HFA120A,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,932,0,2:44,830,1970,2800,No,1200,1600,0,0,0,0,,0,0,0,0,5.056,5.056,5.056
03-07-2026,HFA120,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,0,2:35,1200,1720,2920,No,1190,1730,0,0,0,0,,0,0,0,0,5.4668,5.4668,5.4668
03-07-2026,HFA119,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,0,1:37,1190,410,1600,No,560,1040,0,0,0,0,,0,0,0,0,3.2864,3.2864,3.2864
03-08-2026,HFA130,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,339,1:03,560,2040,2600,No,1970,630,0,0,0,0,,0,0,0,0,1.9908,1.9908,1.9908
03-08-2026,HFA137,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,1195,3:20,1970,1230,3200,No,1220,1980,0,0,0,0,,0,0,0,0,6.2568,6.2568,6.2568
03-08-2026,HFA136,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,1195,2:43,1220,1680,2900,No,1480,1420,0,0,0,0,,0,0,0,0,4.4872,4.4872,4.4872
03-08-2026,HFA139,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,339,1:40,1480,520,2000,No,980,1020,0,0,0,0,,0,0,0,0,3.2232,3.2232,3.2232
03-09-2026,HFA144,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,0,1:05,980,1520,2500,No,1860,640,0,0,0,0,,0,0,0,0,2.0224,2.0224,2.0224
03-09-2026,HFA145,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,0,3:11,1860,1240,3100,No,1160,1940,0,0,0,0,,0,0,0,0,6.1304,6.1304,6.1304
03-10-2026,HFA154,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,0,2:46,1160,1840,3000,No,1440,1560,0,0,0,0,,0,0,0,0,4.9296,4.9296,4.9296
03-10-2026,HFA155,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,0,3:04,1440,1760,3200,No,1240,1960,0,0,0,0,,0,0,0,0,6.1936,6.1936,6.1936
03-11-2026,HFA164,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,0,2:44,1240,1760,3000,No,1320,1680,0,0,0,0,,0,0,0,0,5.3088,5.3088,5.3088
03-11-2026,HFA165,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,0,1:25,1320,580,1900,No,1110,790,0,0,0,0,,0,0,0,0,2.4964,2.4964,2.4964
03-14-2026,HFA184,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,0,1:16,1110,1190,2300,No,1660,640,0,0,0,0,,0,0,0,0,2.0224,2.0224,2.0224
03-14-2026,HFA185,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,0,3:16,1660,1240,2900,No,1080,1820,0,0,0,0,,0,0,0,0,5.7512,5.7512,5.7512
03-14-2026,HFA192,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,0,2:46,1080,2120,3200,No,1680,1520,0,0,0,0,,0,0,0,0,4.8032,4.8032,4.8032
03-14-2026,HFA193,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,0,3:08,1680,920,2600,No,750,1850,0,0,0,0,,0,0,0,0,5.846,5.846,5.846
03-14-2026,HFA193A,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,CYP,Larnaka International,LCLK,LCA,EU,932,0,2:13,750,2250,3000,No,1770,1230,0,0,0,0,,0,0,0,0,3.8868,3.8868,3.8868
03-17-2026,HFA212,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,339,1:07,1770,830,2600,No,2000,600,0,0,0,0,,0,0,0,0,1.896,1.896,1.896
03-17-2026,HFA213,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,1195,3:07,2000,700,2700,No,880,1820,0,0,0,0,,0,0,0,0,5.7512,5.7512,5.7512
03-17-2026,HFA216,SCD,,AT76,4X-IHD,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,1195,1195,2:45,880,2820,3700,No,2140,1560,0,0,0,0,,0,0,0,0,4.9296,4.9296,4.9296
03-17-2026,HFA217,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,CYP,Larnaka International,LCLK,LCA,EU,339,339,1:37,2140,0,2140,No,1180,960,0,0,0,0,,0,0,0,0,3.0336,3.0336,3.0336
03-18-2026,HFA220,SCD,,AT76,4X-IHD,CYP,Larnaka International,LCLK,LCA,EU,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,339,0,1:19,1180,2820,4000,No,3260,740,0,0,0,0,,0,0,0,0,2.3384,2.3384,2.3384
03-18-2026,HFA221,SCD,,AT76,4X-IHD,ISR,Tel Aviv/Ben Gurion International,LLBG,TLV,NEU,GRC,Athens Intl Eleftherios Venizelos,LGAV,ATH,EU,1195,0,2:57,3260,0,3260,No,1530,1730,0,0,0,0,,0,0,0,0,5.4668,5.4668,5.4668
