"flightid","releasestatus","filing_status","departure","destination","scheduled_time_of_departure","aircraft_registration","callsign","alternate","flight_rule","atc_type_of_flight","dispatcher_notes","item18_remarks","route_to_destination","route_altitude_fl","load_people","load_cargo_kg","log_time_off","log_time_on","log_flight_duration","log_block_duration","perf_flight_fuel","perf_taxi_fuel","perf_fuel_to_destination","perf_landing_fuel","perf_alternate_fuel","perf_reserve_fuel","perf_extra_fuel","perf_contingency_fuel","perf_total_fuel","perf_max_total_fuel","perf_co2_emission","perf_taxi_time_min","perf_time_to_dest_min","perf_total_time_min","perf_departure_time_utc","perf_estimated_arrival_utc","dist_destination_nm","dist_gcd_destination_nm","dist_alternate_nm","weight_ramp","weight_takeoff","weight_max_takeoff","weight_zero_fuel","weight_landing","weather_avg_wind_comp","weather_avg_wind_dir","weather_avg_wind_vel","weather_avg_isa_dev","is_etops_enabled"
"78761727b1584551b55d914d01895411","Success","Filed","LLHA","LLER","2026-02-22T12:50:00Z","4XIHC","HFA605","LLBG","ZFR","S","EXTRA FUEL IS PER POLICY.
T/O DATA-RWY 33,TEMP 19C,WIND 0,Q1015,PACKS OFF,....RTOW 22157 KG.
DISP-EREZ Y.",,"N0236A050 GALIM/N0235A050 IFR Q28 ATLIT J15 NAT/N0274A090 J10 SIVAK/N0276A130 J10 NURIT NURIT1D","50","2","5400.0","2026-02-22T12:47:39Z","2026-02-22T15:45:52Z","2.9702777777777776","3.0791666666666666","823.0","50.0","773.0","953.0","537.0","271.0","100.0","45.0","1776.0","5000.0","2600.0","0.0","60.0","141.0","2026-02-22T12:50:00Z","2026-02-22T13:50:11.5234197Z","230.38","184.55","155.72","20676.0","20626.0","23000.0","18900.0","19853.0","-14.0","240.27","28.33","5.29","false"
"144aad66bb884b5ba4dd494a6f082a31","Success","Filed","LLHA","LGAV","2026-02-22T11:45:00Z","4XIHB","HFA703","LGMK","ZFR","S","EXTRA FUEL IS PER POLICY.
T/O DATA-RWY 33,TEMP 18C,WIND 0,Q1015,PACKS OFF,....RTOW 22207 KG.
DISP-EREZ Y.",,"N0233A050 GALIM/N0232A050 IFR P68 MERVA/N0266A160 P68 APLON L609 RDS L995 VARIX VARIX1Q","50","2","4000.0","2026-02-22T11:47:07Z","2026-02-22T14:26:37Z","2.658333333333333","2.7647222222222223","2134.0","50.0","2084.0","874.0","413.0","256.0","100.0","104.0","3007.0","5000.0","6742.0","0.0","158.0","234.0","2026-02-22T11:45:00Z","2026-02-22T14:22:39.4506867Z","662.64","624.6","103.63","20318.0","20268.0","23000.0","17311.0","18185.0","-15.0","258.03","17.89","-2.06","false"
"0779fc1b1f714a61a80c5769e121dd83","Success","Filed","LCLK","LLHA","2026-02-22T11:10:00Z","4XIHC","HFA804","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM/N0264A050 VFR","130","2","4600.0","2026-02-22T11:15:52Z","2026-02-22T12:01:17Z","0.7569444444444444","0.9427777777777778","602.0","80.0","522.0","1798.0","262.0","272.0","1218.0","45.0","2400.0","5000.0","1903.0","0.0","40.0","188.0","2026-02-22T11:10:00Z","2026-02-22T11:49:57.3968046Z","162.11","142.64","54.99","20500.0","20420.0","23000.0","18100.0","19898.0","5.0","257.58","27.87","2.01","false"
"8a16415d84a54bca96d8b4b8951b6618","Success","Filed","LCPH","LLHA","2026-02-22T09:55:00Z","4XIHB","HFA852","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"N0276F130 ESERI1D ESERI M42 VELOX B17 MERVA P68 GALIM/N0276A050 VFR","130","2","5500.0","2026-02-22T09:59:44Z","2026-02-22T10:48:50Z","0.8183333333333334","1.038888888888889","771.0","80.0","691.0","1729.0","271.0","278.0","1133.0","46.0","2500.0","5000.0","2438.0","0.0","48.0","186.0","2026-02-22T09:55:00Z","2026-02-22T10:43:30.1716097Z","205.27","171.59","54.99","21311.0","21231.0","23000.0","18811.0","20540.0","11.0","260.05","28.96","1.95","false"
"8ceffd5e292d4a6db8f2d2f2b56c3d58","Success","Filed","LLHA","LCLK","2026-02-22T09:30:00Z","4XIHC","HFA803","LCPH","ZFR","S","AC IS FUELED WITH 1500 KG FROM PREVIOUS FLIGHT.
T/O DATA-RWY 33,TEMP 18C,WIND 0,Q1015,PACKS OFF,....RTOW 22207 KG.
DISP-EREZ Y.",,"N0229A050 GALIM/N0229A050 IFR P68 MERVA/N0259A140 N131 EMEDA EMEDA1A","50","2","3700.0","2026-02-22T09:33:18Z","2026-02-22T10:21:15Z","0.7991666666666667","0.895","633.0","50.0","583.0","867.0","340.0","257.0","228.0","43.0","1500.0","5000.0","1999.0","0.0","46.0","120.0","2026-02-22T09:30:00Z","2026-02-22T10:16:16.444564Z","179.36","142.64","73.5","18700.0","18650.0","23000.0","17200.0","18067.0","-3.0","252.74","29.21","1.78","false"
"3d508798d6aa434691998a24cafb7f7d","Success","Filed","LGAV","LLHA","2026-02-22T09:25:00Z","4XIHD","HFA702","LLBG","YFR","S","1.F/L 150 ALKIS-NILAS IS DUE EUROCONTROL LIMITATION,OPT LVL MIGHT BE APPROVED UPON REQ BY ATC.
2.EXTRA FUEL IS FOR THE NEXT FLT(LCA).
DISP-EREZ Y.","DISPATCH +972502126365","KEA1N KEA L995 RDS L609 NILAS/F150 L609 ALKIS/F190 L609 APLON P68 MERVA P68 GALIM/F050 VFR","190","2","6200.0","2026-02-22T09:42:36Z","2026-02-22T12:07:57Z","2.4225","2.6119444444444446","1694.0","80.0","1614.0","1306.0","257.0","280.0","688.0","81.0","3000.0","5000.0","5354.0","0.0","141.0","263.0","2026-02-22T09:25:00Z","2026-02-22T11:46:05.626359Z","645.69","624.6","54.99","22425.0","22345.0","23000.0","19425.0","20731.0","16.0","251.61","24.76","-2.12","false"
"fe62cd0605a643d7a4720476493d1b5d","Success","Filed","LLER","LLHA","2026-02-22T08:50:00Z","4XIHE","HFA602","LLBG","YFR","S","EXTRA FUEL IS FOR THE NEXT FLT.
DISP-EREZ Y.",,"NURIT2H NURIT J10 TOMAL/N0276F080 J10 NAT/N0277F040 J15 ATLIT VFR HOTRM DAROM GALIM","120","2","4700.0","2026-02-22T09:05:27Z","2026-02-22T09:57:02Z","0.8597222222222223","1.0888888888888888","686.0","80.0","606.0","1814.0","258.0","272.0","1239.0","45.0","2500.0","5000.0","2169.0","0.0","48.0","211.0","2026-02-22T08:50:00Z","2026-02-22T09:38:13.4842523Z","202.63","184.55","54.99","20525.0","20445.0","23000.0","18025.0","19839.0","11.0","237.36","24.71","5.08","false"
"34066dedb25a445baba0bef70d9d64c6","Success","Filed","LLHA","LCPH","2026-02-22T08:05:00Z","4XIHB","HFA851","LCLK","ZFR","S","AC IS FUELED WITH 1620 FROM PREVIOUS FLIGHT.
T/O DATA-RWY 15,TEMP 17C,WIND 0,Q1014,PACKS OFF,.....RTOW 22543 KG.
DISP-EREZ Y.",,"N0230A050 GALIM/N0230A050 IFR P68 MERVA/N0263A140 N131 VELOX M42 ESERI","50","2","4400.0","2026-02-22T08:08:00Z","2026-02-22T08:58:27Z","0.8408333333333333","0.9866666666666667","780.0","50.0","730.0","840.0","284.0","260.0","252.0","43.0","1620.0","5000.0","2463.0","0.0","53.0","124.0","2026-02-22T08:05:00Z","2026-02-22T08:57:54.4895901Z","200.62","171.59","61.53","19331.0","19281.0","23000.0","17711.0","18552.0","-13.0","252.08","30.68","1.8","false"
"778dc23abb6449f5839c1b9d8a0790ce","Success","Filed","LLHA","LLER","2026-02-22T07:00:00Z","4XIHE","HFA601","LLBG","ZFR","S","AC IS FUELED WITH 1900KF FROM PREV. FLIGHT.
T/O DATA-RWY 15,TEMP 17C,WIND 0,Q1014,PACKS OFF,.....RTOW 22543 KG.
DISP-EREZ Y.",,"N0236A050 GALIM/N0235A050 IFR Q28 ATLIT J15 NAT/N0274A090 J10 SIVAK/N0276A130 J10 NURIT NURIT1D","50","2","4700.0","2026-02-22T07:04:09Z","2026-02-22T08:04:42Z","1.0091666666666668","1.1466666666666667","802.0","50.0","752.0","1098.0","523.0","264.0","267.0","44.0","1900.0","5000.0","2533.0","0.0","60.0","156.0","2026-02-22T07:00:00Z","2026-02-22T08:00:06.5509823Z","230.38","184.55","155.72","19925.0","19875.0","23000.0","18025.0","19123.0","-14.0","237.98","27.86","5.51","false"
"04ef67301f474591a98df6960c9b7a9c","Success","Filed","LLHA","LGAV","2026-02-22T05:45:00Z","4XIHD","HFA701","LGMK","ZFR","S","1.EXTRA FUEL OF 200 CONSIST OF 100 PER POLICY+100 DUE POSS TSRA AT DEST FOR THE TIME OF ARR.
2.T/O DATA-RWY 15,TEMP 17C,WIND 0,Q1014,PACKS OFF,.....RTOW 22543 KG.
DISP-EREZ Y.","DISPATCH +972502126365","N0233A050 GALIM/N0232A050 IFR P68 MERVA/N0266A160 P68 APLON L609 RDS L995 VARIX VARIX1Q","50","2","4400.0","2026-02-22T05:57:39Z","2026-02-22T08:39:45Z","2.7016666666666667","2.8422222222222224","1961.0","50.0","1911.0","957.0","402.0","260.0","200.0","96.0","2918.0","5000.0","6196.0","0.0","162.0","246.0","2026-02-22T05:45:00Z","2026-02-22T08:26:35.7565035Z","662.64","624.6","103.63","20543.0","20493.0","23000.0","17625.0","18582.0","-20.0","259.53","22.1","-1.84","false"
"acddffc5fab54be1aade5dd0e7885e26","Success","Filed","LLER","LLHA","2026-01-10T18:20:00Z","4XIHE","HFA604","LLBG","YFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.",,"N0266F120 NURIT2H NURIT J10 TOMAL/N0265F080 J10 NAT/N0223F040 J15 ATLIT/N0224F040 VFR HOTRM DAROM GALIM","120","2","7100.0","2026-01-10T18:18:32Z","2026-01-10T19:09:26Z","0.8483333333333334","1.0002777777777778","720.0","80.0","640.0","1480.0","269.0","292.0","871.0","49.0","2200.0","5000.0","2276.0","0.0","51.0","181.0","2026-01-10T18:20:00Z","2026-01-10T19:10:32.5146735Z","202.63","184.55","54.99","22625.0","22545.0","23000.0","20425.0","21905.0","2.0","257.22","14.69","3.22","false"
"d3fbec15585d4875a91a468bf95b04c2","Success","Filed","LCLK","LLHA","2026-01-10T17:00:00Z","4XIHC","HFA808","LLBG","YFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM VFR","130","2","6900.0","2026-01-10T17:10:18Z","2026-01-10T17:50:30Z","0.67","0.9322222222222222","609.0","80.0","529.0","1591.0","273.0","292.0","977.0","49.0","2200.0","5000.0","1925.0","0.0","41.0","170.0","2026-01-10T17:00:00Z","2026-01-10T17:40:37.0368426Z","162.11","142.64","54.99","22600.0","22520.0","23000.0","20400.0","21991.0","7.0","268.33","27.1","2.03","false"
"39ac4167ae834901984a7f1e303155fc","Success","Filed","LLHA","LLER","2026-01-10T16:15:00Z","4XIHE","HFA603","LLBG","ZFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22746KG. SPS DATA: 150/03KTS, WET, 18C DEG, QNH 1020, Air Cond. OFF.
3. EXTRA FUEL PLANNED AS PER COMPANY POLICY.",,"N0233A050 GALIM/N0232A050 IFR Q28 ATLIT J15 NAT/N0267A090 J10 SIVAK/N0270A130 J10 NURIT NURIT1D","50","2","3500.0","2026-01-10T16:25:46Z","2026-01-10T17:25:25Z","0.9941666666666666","1.0941666666666667","758.0","50.0","708.0","942.0","546.0","253.0","100.0","42.0","1700.0","5000.0","2394.0","0.0","56.0","139.0","2026-01-10T16:15:00Z","2026-01-10T17:11:10.7436366Z","230.38","184.55","155.72","18525.0","18475.0","23000.0","16825.0","17767.0","1.0","279.13","17.02","3.48","false"
"d9327953b8c44676b573accc9d322535","Success","Filed","LLHA","LCLK","2026-01-10T15:20:00Z","4XIHC","HFA807","LCPH","ZFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22746KG. SPS DATA: 150/03KTS, WET, 18C DEG, QNH 1020, Air Cond. OFF.
3. EXTRA FUEL PLANNED AS PER COMPANY POLICY.",,"GALIM IFR P68 MERVA N131 EMEDA EMEDA1A","140","2","1500.0","2026-01-10T15:13:48Z","2026-01-10T15:56:12Z","0.7066666666666667","0.8633333333333333","630.0","50.0","580.0","721.0","342.0","239.0","100.0","40.0","1352.0","5000.0","1992.0","0.0","46.0","110.0","2026-01-10T15:20:00Z","2026-01-10T16:05:44.3050303Z","179.36","142.64","73.5","16352.0","16302.0","23000.0","15000.0","15721.0","-12.0","278.33","31.23","2.73","false"
"60e45107a78846be81cfa62757c6847e","Success","Filed","LGAV","LLHA","2026-01-10T15:00:00Z","4XIHA","HFA704","LLBG","YFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.
3. DISPATCHED AT FL150 DUE TO ALT RESTRICTION ENROUTE.
4. NEW OFP REV. 01 ISSUED DUE TO ZFW AND BLOCK FUEL CHG.","DISPATCH +972502126365","KEA1E KEA L995 RDS L609 ALKIS/F190 L609 APLON P68 GALIM VFR","150","2","0.0","2026-01-10T15:03:15Z","2026-01-10T17:19:05Z","2.263888888888889","2.3983333333333334","1712.0","80.0","1632.0","1188.0","268.0","284.0","555.0","82.0","2900.0","5000.0","5411.0","0.0","139.0","247.0","2026-01-10T15:00:00Z","2026-01-10T17:18:46.2243846Z","656.69","624.6","54.99","22870.0","22790.0","23000.0","19970.0","21158.0","27.0","254.96","46.55","2.15","false"
"5e2e269751684dc1956f6a699e241222","Success","Filed","LCPH","LLHA","2026-01-10T14:55:00Z","4XIHE","HFA854","LLBG","YFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.",,"ESERI1D ESERI M42 VELOX B17 MERVA P68 GALIM VFR","130","2","5300.0","2026-01-10T14:57:17Z","2026-01-10T15:46:44Z","0.8241666666666667","1.0705555555555555","685.0","80.0","605.0","1715.0","264.0","276.0","1129.0","46.0","2400.0","5000.0","2164.0","0.0","48.0","192.0","2026-01-10T14:55:00Z","2026-01-10T15:42:41.9964797Z","205.27","171.59","54.99","21025.0","20945.0","23000.0","18625.0","20340.0","16.0","271.3","30.33","2.41","false"
"a6770fe190544d7da219442a2b604140","Success","Filed","LCLK","LLHA","2026-01-10T13:45:00Z","4XIHC","HFA806","LLBG","YFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM VFR","130","2","5800.0","2026-01-10T13:53:59Z","2026-01-10T14:32:41Z","0.645","1.013611111111111","596.0","80.0","516.0","1404.0","267.0","279.0","811.0","47.0","2000.0","5000.0","1884.0","0.0","40.0","156.0","2026-01-10T13:45:00Z","2026-01-10T14:24:42.0483543Z","162.11","142.64","54.99","21300.0","21220.0","23000.0","19300.0","20704.0","10.0","274.17","31.12","1.94","false"
"f1c9ad42cd41423bad3e8acdfe7adf37","Success","Filed","LLHA","LCPH","2026-01-10T13:05:00Z","4XIHE","HFA853","LCLK","ZFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22727KG. SPS DATA: 220/06KTS, WET, 18C DEG, QNH 1020, Air Cond. OFF.
3. A/C IS FUELED WITH 1820 KG FROM PREVIOUS LEG.",,"GALIM IFR P68 MERVA N131 VELOX M42 ESERI","140","2","1400.0","2026-01-10T12:40:46Z","2026-01-10T13:32:59Z","0.8702777777777778","0.9833333333333333","696.0","50.0","646.0","1124.0","259.0","240.0","585.0","40.0","1820.0","5000.0","2199.0","0.0","52.0","152.0","2026-01-10T13:05:00Z","2026-01-10T13:57:16.1280369Z","200.62","171.59","61.53","16545.0","16495.0","23000.0","14725.0","15849.0","-22.0","281.72","33.92","3.06","false"
"215fa63a0ca74862a7cedb5afa237e24","Success","Filed","LLHA","LCLK","2026-01-10T12:05:00Z","4XIHC","HFA805","LCPH","ZFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22727KG. SPS DATA: 220/06KTS, WET, 18C DEG, QNH 1020, Air Cond. OFF.
3. A/C IS FUELED WITH 1670 KG FROM PREVIOUS LEG.",,"GALIM IFR P68 MERVA N131 EMEDA EMEDA1A","140","2","4200.0","2026-01-10T12:02:58Z","2026-01-10T12:46:08Z","0.7194444444444444","0.8975","654.0","50.0","604.0","1016.0","352.0","262.0","359.0","44.0","1670.0","5000.0","2065.0","0.0","48.0","133.0","2026-01-10T12:05:00Z","2026-01-10T12:52:37.092736Z","179.36","142.64","73.5","19370.0","19320.0","23000.0","17700.0","18716.0","-15.0","281.77","34.75","2.5","false"
"626bd141761c49ce9ab06264bbe6e58a","Success","Filed","LLHA","LGAV","2026-01-10T11:20:00Z","4XIHA","HFA703","LGIR","ZFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22727KG. SPS DATA: 220/06KTS, WET, 18C DEG, QNH 1020, Air Cond. OFF.
3. EXTRA FUEL PLANNED AS PER COMPANY POLICY.
4. DISPATCHED AT INITIAL FL160 DUE TO FAVORABLE WINDS AT LOWER ALT, AND ALT RESTRICTION ENROUTE.","DISPATCH +972502126365","GALIM/F050 IFR P68 MERVA/F160 P68 APLON L609 NILAS/F180 L609 RDS L995 VARIX VARIX1Q","50","2","1500.0","2026-01-10T11:13:01Z","2026-01-10T13:58:10Z","2.7525","2.926388888888889","2034.0","50.0","1984.0","1000.0","563.0","238.0","100.0","99.0","3034.0","5000.0","6429.0","0.0","171.0","265.0","2026-01-10T11:20:00Z","2026-01-10T14:10:48.9473957Z","662.64","624.6","176.85","17739.0","17689.0","23000.0","14705.0","15705.0","-35.0","265.33","43.82","2.18","false"
"8579590a64184905acf3ca294a50919c","Success","Filed","LCLK","LLHA","2026-01-30T11:10:00Z","4XIHC","HFA804","LLBG","YFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.
3. DISPATCHED AT FL150 DUE TO WX ENROUTE.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM VFR","150","2","6300.0","2026-01-30T11:18:08Z","2026-01-30T12:00:06Z","0.6994444444444444","0.9044444444444445","589.0","80.0","509.0","1511.0","280.0","285.0","899.0","48.0","2100.0","5000.0","1860.0","0.0","41.0","169.0","2026-01-30T11:10:00Z","2026-01-30T11:50:36.4553283Z","162.11","142.64","54.99","21900.0","21820.0","23000.0","19800.0","21311.0","11.0","266.34","47.28","4.39","false"
"9ba741d9f7cb405ea683b8bed7821720","Success","Filed","LBSF","LLHA","2026-01-30T10:25:00Z","4XIHD","HFA952","LLBG","YFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.
3. DISPATCHED RDS-ULIFT AT FL150 DUE TO EUROCONTROL LIMITATION. HIGHER FL MIGHT BE APPROVED BY ATC UPON REQ.","DISPATCH +972502126365, PASSENGERS FLIGHT","OMENO3S OMENO Y505 NIKTI N127 LMO L618 MES N139 LURUS L995 RDS/F150 L995 ULFIT M978 TOSKA M67 MAROS L609 APLON P68 GALIM/N0274A050 VFR","190","2","2300.0","2026-01-30T10:47:07Z","2026-01-30T13:46:08Z","2.983611111111111","3.3722222222222222","2087.0","80.0","2007.0","1813.0","259.0","251.0","1203.0","100.0","3900.0","5000.0","6596.0","0.0","181.0","346.0","2026-01-30T10:25:00Z","2026-01-30T13:25:32.1999441Z","885.82","809.32","54.99","19425.0","19345.0","23000.0","15525.0","17338.0","28.0","272.38","45.36","3.38","false"
"362b51e49c74441392e6df56e4be66ed","Success","Filed","LLHA","LCLK","2026-01-30T09:30:00Z","4XIHC","HFA803","LCPH","ZFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22543KG. SPS DATA: 220/05KTS, DRY, 19C DEG, QNH 1012, Air Cond. OFF.
3. EXTRA FUEL PLANNED DUE TO POSSIBLE WX AT DEST.",,"GALIM IFR P68 MERVA N131 EMEDA EMEDA1A","140","2","6700.0","2026-01-30T09:29:38Z","2026-01-30T10:17:13Z","0.7930555555555555","0.9077777777777778","654.0","50.0","604.0","894.0","364.0","283.0","200.0","47.0","1548.0","5000.0","2065.0","0.0","48.0","121.0","2026-01-30T09:30:00Z","2026-01-30T10:17:29.7175649Z","179.36","142.64","73.5","21748.0","21698.0","23000.0","20200.0","21094.0","-10.0","258.05","45.21","3.57","false"
"30681e7492e14f79843dc3a0856325b2","Success","Filed","LGAV","LLHA","2026-01-30T09:25:00Z","4XIHA","HFA702","LLBG","YFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.","DISPATCH +972502126365","KEA1E KEA L995 RDS L609 NILAS L609 ALKIS/F190 L609 APLON P68 GALIM/F050 VFR","150","2","2900.0","2026-01-30T09:39:49Z","2026-01-30T11:47:39Z","2.1305555555555555","2.3225","1580.0","80.0","1500.0","1920.0","266.0","256.0","1322.0","75.0","3500.0","5000.0","4993.0","0.0","129.0","312.0","2026-01-30T09:25:00Z","2026-01-30T11:33:55.028469Z","656.69","624.6","54.99","19605.0","19525.0","23000.0","16105.0","18025.0","43.0","272.49","54.67","4.56","false"
"dc3a8c9bcf6e45218a3f28b825ca65cd","Success","Filed","LLER","LLHA","2026-01-30T08:50:00Z","4XIHE","HFA602","LLBG","YFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.",,"N0275F120 NURIT2H NURIT J10 TOMAL/N0273F080 J10 NAT/N0224F040 J15 ATLIT/N0225F040 VFR HOTRM DAROM GALIM","120","2","2600.0","2026-01-30T08:45:53Z","2026-01-30T09:40:56Z","0.9175","1.1475","684.0","80.0","604.0","1616.0","263.0","252.0","1058.0","42.0","2300.0","5000.0","2161.0","0.0","49.0","197.0","2026-01-30T08:50:00Z","2026-01-30T09:38:45.9302554Z","202.63","184.55","54.99","18225.0","18145.0","23000.0","15925.0","17541.0","6.0","258.26","38.99","4.88","false"
"1afe95e3e74845b29db96ab8a55477e7","Success","Filed","LCLK","LLHA","2026-01-30T07:40:00Z","4XIHC","HFA802","LLBG","YFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. EXTRA FUEL TO COVER THE NEXT LEG.
3. DISPATCHED AT FL150 DUE TO WX ENROUTE.",,"EMEDA2B EMEDA B17 MERVA P68 GALIM VFR","150","2","1800.0","2026-01-30T07:35:42Z","2026-01-30T08:14:27Z","0.6458333333333334","0.8677777777777778","574.0","80.0","494.0","1526.0","266.0","247.0","971.0","41.0","2100.0","5000.0","1815.0","0.0","39.0","172.0","2026-01-30T07:40:00Z","2026-01-30T08:19:22.0088853Z","162.11","142.64","54.99","17400.0","17320.0","23000.0","15300.0","16826.0","7.0","257.57","48.06","2.95","false"
"b76fe1bff4844ebeb81ee327843e9738","Success","Filed","LLHA","LLER","2026-01-30T07:00:00Z","4XIHE","HFA601","LLBG","ZFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22745KG. SPS DATA: 160/05KTS, DRY, 18C DEG, QNH 1013, Air Cond. OFF.
3. A/C IS FUELED WITH 1920 KG FROM PREVIOUS LEG.",,"GALIM/N0235A050 IFR Q28 ATLIT J15 NAT/N0275A090 J10 SIVAK/N0273A130 J10 NURIT NURIT1D","50","2","3800.0","2026-01-30T06:58:51Z","2026-01-30T07:55:13Z","0.9394444444444444","1.1311111111111112","782.0","50.0","732.0","1138.0","545.0","257.0","292.0","43.0","1920.0","5000.0","2472.0","0.0","59.0","158.0","2026-01-30T07:00:00Z","2026-01-30T07:58:38.3161143Z","230.38","184.55","155.72","19045.0","18995.0","23000.0","17125.0","18263.0","-9.0","259.74","40.11","5.29","false"
"8bc648cfcb3847079e94529ece527e60","Success","Filed","LLHA","LCLK","2026-01-30T06:00:00Z","4XIHC","HFA801","LCPH","ZFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22835KG. SPS DATA: 160/05KTS, DRY, 16C DEG, QNH 1013, Air Cond. OFF.
3. A/C IS FUELED WITH 1480 KG FROM PREVIOUS LEG.",,"GALIM IFR P68 MERVA N131 EMEDA EMEDA1A","140","2","4400.0","2026-01-30T05:57:17Z","2026-01-30T06:44:26Z","0.7858333333333334","0.9088888888888889","643.0","50.0","593.0","837.0","356.0","262.0","175.0","44.0","1480.0","5000.0","2031.0","0.0","47.0","117.0","2026-01-30T06:00:00Z","2026-01-30T06:46:42.6773198Z","179.36","142.64","73.5","19380.0","19330.0","23000.0","17900.0","18737.0","-10.0","257.28","48.72","2.28","false"
"c05f5224f9344d6dbea5a4fcdda2e2a1","Success","Filed","LLHA","LGAV","2026-01-30T05:45:00Z","4XIHA","HFA701","LGIR","ZFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22870KG. SPS DATA: 140/06KTS, DRY, 16C DEG, QNH 1013, Air Cond. OFF.
3. EXTRA FUEL PLANNED AS PER COMPANY POLICY.
4. DISPATCHED AT FL120 DUE TO STRONG H-WINDS ENROUTE.","DISPATCH +972502126365","GALIM/F050 IFR P68 MERVA/F120 P68 APLON L609 RDS L995 VARIX VARIX1Q","50","2","5200.0","2026-01-30T05:49:53Z","2026-01-30T08:45:09Z","2.921111111111111","3.1041666666666665","2186.0","50.0","2136.0","1214.0","555.0","269.0","284.0","107.0","3400.0","5000.0","6908.0","0.0","166.0","271.0","2026-01-30T05:45:00Z","2026-01-30T08:31:29.6453643Z","662.64","624.6","176.85","21805.0","21755.0","23000.0","18405.0","19619.0","-26.0","263.86","31.78","1.86","false"
"eb81f83d2272417fb52e0cfb77a563b6","Success","Filed","LLHA","LBSF","2026-01-30T05:40:00Z","4XIHD","HFA951","LBPD","ZFR","S","1. THIS FLIGT WAS PREPARED BY NIMROD R.
2. LLHA-RWY 15 RTOW 22870KG. SPS DATA: 140/06KTS, DRY, 16C DEG, QNH 1013, Air Cond. OFF.
3. EXTRA FUEL PLANNED DUE TO POSSIBLE WX AT DEST AND ENROUTE.
4. DISPATCHED AT FL140 DUE TO STRONG H-WINDS ENROUTE.","DISPATCH +972502126365, PASSENGERS FLIGHT","GALIM/F050 IFR P68 MERVA/F140 P68 APLON L609 RDS N129 PIROX DCT AKBUK G80 OKESA DCT RIKSO N128 PEREN L863 EVIVI Y94 VANET VANET6D","50","2","3900.0","2026-01-30T05:42:24Z","2026-01-30T09:24:03Z","3.694166666666667","3.868333333333333","2739.0","50.0","2689.0","1061.0","394.0","252.0","280.0","134.0","3800.0","5000.0","8656.0","0.0","222.0","318.0","2026-01-30T05:40:00Z","2026-01-30T09:21:45.4938384Z","916.31","809.32","102.22","20925.0","20875.0","23000.0","17125.0","18186.0","-22.0","264.02","28.45","1.18","false"
